DATE,TIME,STREET1,STREET2,HOOD_158,geometry,date,day_of_week,longitude,latitude,time,hour
2006-02-19,1508,EGLINTON AVE E,SUTHERLAND DR,56,"{'type': 'MultiPoint', 'coordinates': [[-79.3671900003527, 43.7130450001295]]}",2006-02-19,Sun,-79.367190000352707,43.7130450001295,1508,15
2006-02-20,607,1302 KING ST W,None,85,"{'type': 'MultiPoint', 'coordinates': [[-79.4310899998607, 43.6382450000889]]}",2006-02-20,Mon,-79.4310899998607,43.6382450000889,0607,06
2006-02-20,607,1302 KING ST W,None,85,"{'type': 'MultiPoint', 'coordinates': [[-79.4310899998607, 43.6382450000889]]}",2006-02-20,Mon,-79.4310899998607,43.6382450000889,0607,06
2006-02-20,1840,NEILSON RD,MCLEVIN AVE,145,"{'type': 'MultiPoint', 'coordinates': [[-79.2199900000516, 43.8081449997674]]}",2006-02-20,Mon,-79.2199900000516,43.8081449997674,1840,18
2006-02-20,1840,NEILSON RD,MCLEVIN AVE,145,"{'type': 'MultiPoint', 'coordinates': [[-79.2199900000516, 43.8081449997674]]}",2006-02-20,Mon,-79.2199900000516,43.8081449997674,1840,18
2006-02-20,1840,NEILSON RD,MCLEVIN AVE,145,"{'type': 'MultiPoint', 'coordinates': [[-79.2199900000516, 43.8081449997674]]}",2006-02-20,Mon,-79.2199900000516,43.8081449997674,1840,18
2006-02-21,1846,BATHURST ST,ALLINGHAM GDNS,38,"{'type': 'MultiPoint', 'coordinates': [[-79.4347899996511, 43.7405449998157]]}",2006-02-21,Tue,-79.4347899996511,43.7405449998157,1846,18
2006-02-21,1846,BATHURST ST,ALLINGHAM GDNS,38,"{'type': 'MultiPoint', 'coordinates': [[-79.4347899996511, 43.7405449998157]]}",2006-02-21,Tue,-79.4347899996511,43.7405449998157,1846,18
2006-02-23,700,DUNDAS ST W,427 C S DUNDAS RAMP S,159,"{'type': 'MultiPoint', 'coordinates': [[-79.558890000414, 43.6280449998269]]}",2006-02-23,Thu,-79.558890000414,43.6280449998269,0700,07
2006-02-23,700,DUNDAS ST W,427 C S DUNDAS RAMP S,159,"{'type': 'MultiPoint', 'coordinates': [[-79.558890000414, 43.6280449998269]]}",2006-02-23,Thu,-79.558890000414,43.6280449998269,0700,07
2006-02-23,700,DUNDAS ST W,427 C S DUNDAS RAMP S,159,"{'type': 'MultiPoint', 'coordinates': [[-79.558890000414, 43.6280449998269]]}",2006-02-23,Thu,-79.558890000414,43.6280449998269,0700,07
2006-02-23,1350,ARDMORE RD,BATHURST ST,101,"{'type': 'MultiPoint', 'coordinates': [[-79.4225899998049, 43.6937450002531]]}",2006-02-23,Thu,-79.4225899998049,43.6937450002531,1350,13
2006-02-23,1350,ARDMORE RD,BATHURST ST,101,"{'type': 'MultiPoint', 'coordinates': [[-79.4225899998049, 43.6937450002531]]}",2006-02-23,Thu,-79.4225899998049,43.6937450002531,1350,13
2006-02-24,837,EGLINTON AVE W,RENFORTH DR,11,"{'type': 'MultiPoint', 'coordinates': [[-79.5876900000299, 43.6660449999098]]}",2006-02-24,Fri,-79.5876900000299,43.6660449999098,0837,08
2006-02-24,837,EGLINTON AVE W,RENFORTH DR,11,"{'type': 'MultiPoint', 'coordinates': [[-79.5876900000299, 43.6660449999098]]}",2006-02-24,Fri,-79.5876900000299,43.6660449999098,0837,08
2006-02-24,837,EGLINTON AVE W,RENFORTH DR,11,"{'type': 'MultiPoint', 'coordinates': [[-79.5876900000299, 43.6660449999098]]}",2006-02-24,Fri,-79.5876900000299,43.6660449999098,0837,08
2006-02-25,1529,AVENUE RD,ELGIN AVE,95,"{'type': 'MultiPoint', 'coordinates': [[-79.3953900000761, 43.6718449996007]]}",2006-02-25,Sat,-79.3953900000761,43.6718449996007,1529,15
2006-02-25,1529,AVENUE RD,ELGIN AVE,95,"{'type': 'MultiPoint', 'coordinates': [[-79.3953900000761, 43.6718449996007]]}",2006-02-25,Sat,-79.3953900000761,43.6718449996007,1529,15
2006-02-25,1529,AVENUE RD,ELGIN AVE,95,"{'type': 'MultiPoint', 'coordinates': [[-79.3953900000761, 43.6718449996007]]}",2006-02-25,Sat,-79.3953900000761,43.6718449996007,1529,15
2006-02-26,117,LANSDOWNE AVE,DUNDAS ST W,83,"{'type': 'MultiPoint', 'coordinates': [[-79.4397899994957, 43.6504449999068]]}",2006-02-26,Sun,-79.4397899994957,43.6504449999068,0117,01
2006-02-26,117,LANSDOWNE AVE,DUNDAS ST W,83,"{'type': 'MultiPoint', 'coordinates': [[-79.4397899994957, 43.6504449999068]]}",2006-02-26,Sun,-79.4397899994957,43.6504449999068,0117,01
2006-02-26,117,LANSDOWNE AVE,DUNDAS ST W,83,"{'type': 'MultiPoint', 'coordinates': [[-79.4397899994957, 43.6504449999068]]}",2006-02-26,Sun,-79.4397899994957,43.6504449999068,0117,01
2006-02-26,117,LANSDOWNE AVE,DUNDAS ST W,83,"{'type': 'MultiPoint', 'coordinates': [[-79.4397899994957, 43.6504449999068]]}",2006-02-26,Sun,-79.4397899994957,43.6504449999068,0117,01
2006-02-26,117,LANSDOWNE AVE,DUNDAS ST W,83,"{'type': 'MultiPoint', 'coordinates': [[-79.4397899994957, 43.6504449999068]]}",2006-02-26,Sun,-79.4397899994957,43.6504449999068,0117,01
2006-02-26,430,ADELAIDE ST E,EASTERN DIVERSION AVE,73,"{'type': 'MultiPoint', 'coordinates': [[-79.3551900002973, 43.6553449999084]]}",2006-02-26,Sun,-79.3551900002973,43.6553449999084,0430,04
2006-02-26,430,ADELAIDE ST E,EASTERN DIVERSION AVE,73,"{'type': 'MultiPoint', 'coordinates': [[-79.3551900002973, 43.6553449999084]]}",2006-02-26,Sun,-79.3551900002973,43.6553449999084,0430,04
2006-02-26,430,ADELAIDE ST E,EASTERN DIVERSION AVE,73,"{'type': 'MultiPoint', 'coordinates': [[-79.3551900002973, 43.6553449999084]]}",2006-02-26,Sun,-79.3551900002973,43.6553449999084,0430,04
2006-02-26,430,ADELAIDE ST E,EASTERN DIVERSION AVE,73,"{'type': 'MultiPoint', 'coordinates': [[-79.3551900002973, 43.6553449999084]]}",2006-02-26,Sun,-79.3551900002973,43.6553449999084,0430,04
2006-02-26,430,ADELAIDE ST E,EASTERN DIVERSION AVE,73,"{'type': 'MultiPoint', 'coordinates': [[-79.3551900002973, 43.6553449999084]]}",2006-02-26,Sun,-79.3551900002973,43.6553449999084,0430,04
2006-02-26,430,ADELAIDE ST E,EASTERN DIVERSION AVE,73,"{'type': 'MultiPoint', 'coordinates': [[-79.3551900002973, 43.6553449999084]]}",2006-02-26,Sun,-79.3551900002973,43.6553449999084,0430,04
2006-02-27,501,MARTIN GROVE RD,RACINE RD,1,"{'type': 'MultiPoint', 'coordinates': [[-79.5825900003203, 43.7171449996744]]}",2006-02-27,Mon,-79.5825900003203,43.7171449996744,0501,05
2006-02-27,501,MARTIN GROVE RD,RACINE RD,1,"{'type': 'MultiPoint', 'coordinates': [[-79.5825900003203, 43.7171449996744]]}",2006-02-27,Mon,-79.5825900003203,43.7171449996744,0501,05
2006-02-27,501,MARTIN GROVE RD,RACINE RD,1,"{'type': 'MultiPoint', 'coordinates': [[-79.5825900003203, 43.7171449996744]]}",2006-02-27,Mon,-79.5825900003203,43.7171449996744,0501,05
2006-02-27,1723,QUEEN ST E,BOULTON AVE,70,"{'type': 'MultiPoint', 'coordinates': [[-79.3466899996223, 43.6595449997693]]}",2006-02-27,Mon,-79.3466899996223,43.6595449997693,1723,17
2006-02-27,1723,QUEEN ST E,BOULTON AVE,70,"{'type': 'MultiPoint', 'coordinates': [[-79.3466899996223, 43.6595449997693]]}",2006-02-27,Mon,-79.3466899996223,43.6595449997693,1723,17
2006-02-27,1955,MORNINGSIDE AVE,KINGSTON RD,136,"{'type': 'MultiPoint', 'coordinates': [[-79.1868899998126, 43.7706450000112]]}",2006-02-27,Mon,-79.1868899998126,43.7706450000112,1955,19
2006-02-27,1955,MORNINGSIDE AVE,KINGSTON RD,136,"{'type': 'MultiPoint', 'coordinates': [[-79.1868899998126, 43.7706450000112]]}",2006-02-27,Mon,-79.1868899998126,43.7706450000112,1955,19
2006-02-27,1955,MORNINGSIDE AVE,KINGSTON RD,136,"{'type': 'MultiPoint', 'coordinates': [[-79.1868899998126, 43.7706450000112]]}",2006-02-27,Mon,-79.1868899998126,43.7706450000112,1955,19
2006-02-28,1754,RENFORTH DR,EGLINTON AVE W,11,"{'type': 'MultiPoint', 'coordinates': [[-79.587389999747, 43.6666449997996]]}",2006-02-28,Tue,-79.587389999747,43.6666449997996,1754,17
2006-02-28,2334,DANFORTH RD,EGLINTON AVE E,138,"{'type': 'MultiPoint', 'coordinates': [[-79.2461899999659, 43.737044999586]]}",2006-02-28,Tue,-79.2461899999659,43.737044999586,2334,23
2006-02-28,2334,DANFORTH RD,EGLINTON AVE E,138,"{'type': 'MultiPoint', 'coordinates': [[-79.2461899999659, 43.737044999586]]}",2006-02-28,Tue,-79.2461899999659,43.737044999586,2334,23
2006-02-28,2334,DANFORTH RD,EGLINTON AVE E,138,"{'type': 'MultiPoint', 'coordinates': [[-79.2461899999659, 43.737044999586]]}",2006-02-28,Tue,-79.2461899999659,43.737044999586,2334,23
2006-02-28,2334,DANFORTH RD,EGLINTON AVE E,138,"{'type': 'MultiPoint', 'coordinates': [[-79.2461899999659, 43.737044999586]]}",2006-02-28,Tue,-79.2461899999659,43.737044999586,2334,23
2006-03-01,1110,COSBURN AVE,LOGAN AVE,57,"{'type': 'MultiPoint', 'coordinates': [[-79.3527899998723, 43.6886449996124]]}",2006-03-01,Wed,-79.3527899998723,43.6886449996124,1110,11
2006-03-01,1110,COSBURN AVE,LOGAN AVE,57,"{'type': 'MultiPoint', 'coordinates': [[-79.3527899998723, 43.6886449996124]]}",2006-03-01,Wed,-79.3527899998723,43.6886449996124,1110,11
2006-03-06,1828,SOUTH KINGSWAY,RIPLEY AVE,87,"{'type': 'MultiPoint', 'coordinates': [[-79.4750900002868, 43.636544999644]]}",2006-03-06,Mon,-79.4750900002868,43.636544999644,1828,18
2006-03-06,1828,SOUTH KINGSWAY,RIPLEY AVE,87,"{'type': 'MultiPoint', 'coordinates': [[-79.4750900002868, 43.636544999644]]}",2006-03-06,Mon,-79.4750900002868,43.636544999644,1828,18
2006-03-06,1828,SOUTH KINGSWAY,RIPLEY AVE,87,"{'type': 'MultiPoint', 'coordinates': [[-79.4750900002868, 43.636544999644]]}",2006-03-06,Mon,-79.4750900002868,43.636544999644,1828,18
2006-03-11,852,BLOOR ST W,DUNDAS ST W,88,"{'type': 'MultiPoint', 'coordinates': [[-79.4524899993814, 43.6563450001913]]}",2006-03-11,Sat,-79.4524899993814,43.6563450001913,0852,08
2006-03-11,852,BLOOR ST W,DUNDAS ST W,88,"{'type': 'MultiPoint', 'coordinates': [[-79.4524899993814, 43.6563450001913]]}",2006-03-11,Sat,-79.4524899993814,43.6563450001913,0852,08
2006-03-11,915,MORNINGSIDE AVE,SHEPPARD AVE E,146,"{'type': 'MultiPoint', 'coordinates': [[-79.1997859997846, 43.8019429999005]]}",2006-03-11,Sat,-79.1997859997846,43.8019429999005,0915,09
2006-03-11,915,MORNINGSIDE AVE,SHEPPARD AVE E,146,"{'type': 'MultiPoint', 'coordinates': [[-79.1997859997846, 43.8019429999005]]}",2006-03-11,Sat,-79.1997859997846,43.8019429999005,0915,09
2006-03-12,240,EGLINTON AVE E,COMMONWEALTH AVE,124,"{'type': 'MultiPoint', 'coordinates': [[-79.2561900001238, 43.7349450000631]]}",2006-03-12,Sun,-79.2561900001238,43.7349450000631,0240,02
2006-03-12,240,EGLINTON AVE E,COMMONWEALTH AVE,124,"{'type': 'MultiPoint', 'coordinates': [[-79.2561900001238, 43.7349450000631]]}",2006-03-12,Sun,-79.2561900001238,43.7349450000631,0240,02
2006-03-12,240,EGLINTON AVE E,COMMONWEALTH AVE,124,"{'type': 'MultiPoint', 'coordinates': [[-79.2561900001238, 43.7349450000631]]}",2006-03-12,Sun,-79.2561900001238,43.7349450000631,0240,02
2006-03-12,1903,OSSINGTON AVE,DUNDAS ST W,81,"{'type': 'MultiPoint', 'coordinates': [[-79.4207899995975, 43.6493450001059]]}",2006-03-12,Sun,-79.4207899995975,43.6493450001059,1903,19
2006-03-12,1903,OSSINGTON AVE,DUNDAS ST W,81,"{'type': 'MultiPoint', 'coordinates': [[-79.4207899995975, 43.6493450001059]]}",2006-03-12,Sun,-79.4207899995975,43.6493450001059,1903,19
2006-03-15,1535,ISLINGTON AVE,DIXON RD,6,"{'type': 'MultiPoint', 'coordinates': [[-79.5466899995919, 43.6970449997436]]}",2006-03-15,Wed,-79.5466899995919,43.6970449997436,1535,15
2006-03-15,1535,ISLINGTON AVE,DIXON RD,6,"{'type': 'MultiPoint', 'coordinates': [[-79.5466899995919, 43.6970449997436]]}",2006-03-15,Wed,-79.5466899995919,43.6970449997436,1535,15
2006-03-16,925,BIRCHMOUNT RD,SANWOOD BLVD,116,"{'type': 'MultiPoint', 'coordinates': [[-79.3144899994558, 43.8162449996641]]}",2006-03-16,Thu,-79.3144899994558,43.8162449996641,0925,09
2006-03-16,925,BIRCHMOUNT RD,SANWOOD BLVD,116,"{'type': 'MultiPoint', 'coordinates': [[-79.3144899994558, 43.8162449996641]]}",2006-03-16,Thu,-79.3144899994558,43.8162449996641,0925,09
2006-03-16,925,BIRCHMOUNT RD,SANWOOD BLVD,116,"{'type': 'MultiPoint', 'coordinates': [[-79.3144899994558, 43.8162449996641]]}",2006-03-16,Thu,-79.3144899994558,43.8162449996641,0925,09
2006-03-16,925,BIRCHMOUNT RD,SANWOOD BLVD,116,"{'type': 'MultiPoint', 'coordinates': [[-79.3144899994558, 43.8162449996641]]}",2006-03-16,Thu,-79.3144899994558,43.8162449996641,0925,09
2006-03-16,925,BIRCHMOUNT RD,SANWOOD BLVD,116,"{'type': 'MultiPoint', 'coordinates': [[-79.3144899994558, 43.8162449996641]]}",2006-03-16,Thu,-79.3144899994558,43.8162449996641,0925,09
2006-03-16,925,BIRCHMOUNT RD,SANWOOD BLVD,116,"{'type': 'MultiPoint', 'coordinates': [[-79.3144899994558, 43.8162449996641]]}",2006-03-16,Thu,-79.3144899994558,43.8162449996641,0925,09
2006-03-16,925,BIRCHMOUNT RD,SANWOOD BLVD,116,"{'type': 'MultiPoint', 'coordinates': [[-79.3144899994558, 43.8162449996641]]}",2006-03-16,Thu,-79.3144899994558,43.8162449996641,0925,09
2006-03-16,925,BIRCHMOUNT RD,SANWOOD BLVD,116,"{'type': 'MultiPoint', 'coordinates': [[-79.3144899994558, 43.8162449996641]]}",2006-03-16,Thu,-79.3144899994558,43.8162449996641,0925,09
2006-03-16,925,BIRCHMOUNT RD,SANWOOD BLVD,116,"{'type': 'MultiPoint', 'coordinates': [[-79.3144899994558, 43.8162449996641]]}",2006-03-16,Thu,-79.3144899994558,43.8162449996641,0925,09
2006-03-16,1710,DUNDAS ST E,PEMBROKE ST,73,"{'type': 'MultiPoint', 'coordinates': [[-79.372389999919, 43.6581449998644]]}",2006-03-16,Thu,-79.372389999919,43.6581449998644,1710,17
2006-03-16,1710,DUNDAS ST E,PEMBROKE ST,73,"{'type': 'MultiPoint', 'coordinates': [[-79.372389999919, 43.6581449998644]]}",2006-03-16,Thu,-79.372389999919,43.6581449998644,1710,17
2006-03-17,642,SYMINGTON AVE,ANTLER ST,171,"{'type': 'MultiPoint', 'coordinates': [[-79.4504899995088, 43.6639449999746]]}",2006-03-17,Fri,-79.4504899995088,43.6639449999746,0642,06
2006-03-17,642,SYMINGTON AVE,ANTLER ST,171,"{'type': 'MultiPoint', 'coordinates': [[-79.4504899995088, 43.6639449999746]]}",2006-03-17,Fri,-79.4504899995088,43.6639449999746,0642,06
2006-03-17,1554,BLOOR ST W,BATHURST ST,95,"{'type': 'MultiPoint', 'coordinates': [[-79.4112899997488, 43.6651449997644]]}",2006-03-17,Fri,-79.4112899997488,43.6651449997644,1554,15
2006-03-17,1554,BLOOR ST W,BATHURST ST,95,"{'type': 'MultiPoint', 'coordinates': [[-79.4112899997488, 43.6651449997644]]}",2006-03-17,Fri,-79.4112899997488,43.6651449997644,1554,15
2006-03-18,343,WILLOWDALE AVE,MCKEE AVE,152,"{'type': 'MultiPoint', 'coordinates': [[-79.4042899994668, 43.7749450003419]]}",2006-03-18,Sat,-79.4042899994668,43.7749450003419,0343,03
2006-03-18,343,WILLOWDALE AVE,MCKEE AVE,152,"{'type': 'MultiPoint', 'coordinates': [[-79.4042899994668, 43.7749450003419]]}",2006-03-18,Sat,-79.4042899994668,43.7749450003419,0343,03
2006-03-18,343,WILLOWDALE AVE,MCKEE AVE,152,"{'type': 'MultiPoint', 'coordinates': [[-79.4042899994668, 43.7749450003419]]}",2006-03-18,Sat,-79.4042899994668,43.7749450003419,0343,03
2006-03-18,343,WILLOWDALE AVE,MCKEE AVE,152,"{'type': 'MultiPoint', 'coordinates': [[-79.4042899994668, 43.7749450003419]]}",2006-03-18,Sat,-79.4042899994668,43.7749450003419,0343,03
2006-03-18,343,WILLOWDALE AVE,MCKEE AVE,152,"{'type': 'MultiPoint', 'coordinates': [[-79.4042899994668, 43.7749450003419]]}",2006-03-18,Sat,-79.4042899994668,43.7749450003419,0343,03
2006-03-18,343,WILLOWDALE AVE,MCKEE AVE,152,"{'type': 'MultiPoint', 'coordinates': [[-79.4042899994668, 43.7749450003419]]}",2006-03-18,Sat,-79.4042899994668,43.7749450003419,0343,03
2006-03-18,2120,STEELES AVE W,SHALE GT,27,"{'type': 'MultiPoint', 'coordinates': [[-79.4866900005447, 43.7833450004344]]}",2006-03-18,Sat,-79.4866900005447,43.7833450004344,2120,21
2006-03-18,2120,STEELES AVE W,SHALE GT,27,"{'type': 'MultiPoint', 'coordinates': [[-79.4866900005447, 43.7833450004344]]}",2006-03-18,Sat,-79.4866900005447,43.7833450004344,2120,21
2006-03-19,207,ST CLAIR AVE W,BLACKTHORN AVE,91,"{'type': 'MultiPoint', 'coordinates': [[-79.4586899997034, 43.6744449998003]]}",2006-03-19,Sun,-79.4586899997034,43.6744449998003,0207,02
2006-03-19,207,ST CLAIR AVE W,BLACKTHORN AVE,91,"{'type': 'MultiPoint', 'coordinates': [[-79.4586899997034, 43.6744449998003]]}",2006-03-19,Sun,-79.4586899997034,43.6744449998003,0207,02
2006-03-19,207,ST CLAIR AVE W,BLACKTHORN AVE,91,"{'type': 'MultiPoint', 'coordinates': [[-79.4586899997034, 43.6744449998003]]}",2006-03-19,Sun,-79.4586899997034,43.6744449998003,0207,02
2006-03-19,1743,STEELES AVE E,WARDEN AVE,NSA,"{'type': 'MultiPoint', 'coordinates': [[-79.3243899997122, 43.8196449999474]]}",2006-03-19,Sun,-79.3243899997122,43.8196449999474,1743,17
2006-03-19,1743,STEELES AVE E,WARDEN AVE,NSA,"{'type': 'MultiPoint', 'coordinates': [[-79.3243899997122, 43.8196449999474]]}",2006-03-19,Sun,-79.3243899997122,43.8196449999474,1743,17
2006-03-19,1743,STEELES AVE E,WARDEN AVE,NSA,"{'type': 'MultiPoint', 'coordinates': [[-79.3243899997122, 43.8196449999474]]}",2006-03-19,Sun,-79.3243899997122,43.8196449999474,1743,17
2006-03-19,1743,STEELES AVE E,WARDEN AVE,NSA,"{'type': 'MultiPoint', 'coordinates': [[-79.3243899997122, 43.8196449999474]]}",2006-03-19,Sun,-79.3243899997122,43.8196449999474,1743,17
2006-03-19,1743,STEELES AVE E,WARDEN AVE,NSA,"{'type': 'MultiPoint', 'coordinates': [[-79.3243899997122, 43.8196449999474]]}",2006-03-19,Sun,-79.3243899997122,43.8196449999474,1743,17
2006-03-19,1743,STEELES AVE E,WARDEN AVE,NSA,"{'type': 'MultiPoint', 'coordinates': [[-79.3243899997122, 43.8196449999474]]}",2006-03-19,Sun,-79.3243899997122,43.8196449999474,1743,17
2006-03-20,755,941 PROGRESS AVE,None,142,"{'type': 'MultiPoint', 'coordinates': [[-79.2317899997098, 43.7838449997947]]}",2006-03-20,Mon,-79.2317899997098,43.7838449997947,0755,07
2006-03-20,755,941 PROGRESS AVE,None,142,"{'type': 'MultiPoint', 'coordinates': [[-79.2317899997098, 43.7838449997947]]}",2006-03-20,Mon,-79.2317899997098,43.7838449997947,0755,07
2006-03-20,2100,BLACK CREEK DR,LAWRENCE AVE W,30,"{'type': 'MultiPoint', 'coordinates': [[-79.4940900001474, 43.7049450000691]]}",2006-03-20,Mon,-79.4940900001474,43.7049450000691,2100,21
2006-03-20,2100,BLACK CREEK DR,LAWRENCE AVE W,30,"{'type': 'MultiPoint', 'coordinates': [[-79.4940900001474, 43.7049450000691]]}",2006-03-20,Mon,-79.4940900001474,43.7049450000691,2100,21
2006-03-20,2100,BLACK CREEK DR,LAWRENCE AVE W,30,"{'type': 'MultiPoint', 'coordinates': [[-79.4940900001474, 43.7049450000691]]}",2006-03-20,Mon,-79.4940900001474,43.7049450000691,2100,21
2006-03-22,1435,2423 KEELE ST,None,29,"{'type': 'MultiPoint', 'coordinates': [[-79.4784899994955, 43.7106450003244]]}",2006-03-22,Wed,-79.4784899994955,43.7106450003244,1435,14
2006-03-22,1435,2423 KEELE ST,None,29,"{'type': 'MultiPoint', 'coordinates': [[-79.4784899994955, 43.7106450003244]]}",2006-03-22,Wed,-79.4784899994955,43.7106450003244,1435,14
2006-03-22,1435,2423 KEELE ST,None,29,"{'type': 'MultiPoint', 'coordinates': [[-79.4784899994955, 43.7106450003244]]}",2006-03-22,Wed,-79.4784899994955,43.7106450003244,1435,14
2006-03-25,1139,WESTON RD,ROGERS RD,111,"{'type': 'MultiPoint', 'coordinates': [[-79.4779900002625, 43.682544999751]]}",2006-03-25,Sat,-79.4779900002625,43.682544999751,1139,11
2006-03-25,1139,WESTON RD,ROGERS RD,111,"{'type': 'MultiPoint', 'coordinates': [[-79.4779900002625, 43.682544999751]]}",2006-03-25,Sat,-79.4779900002625,43.682544999751,1139,11
2006-03-25,1139,WESTON RD,ROGERS RD,111,"{'type': 'MultiPoint', 'coordinates': [[-79.4779900002625, 43.682544999751]]}",2006-03-25,Sat,-79.4779900002625,43.682544999751,1139,11
2006-03-25,1139,WESTON RD,ROGERS RD,111,"{'type': 'MultiPoint', 'coordinates': [[-79.4779900002625, 43.682544999751]]}",2006-03-25,Sat,-79.4779900002625,43.682544999751,1139,11
2006-03-25,1139,WESTON RD,ROGERS RD,111,"{'type': 'MultiPoint', 'coordinates': [[-79.4779900002625, 43.682544999751]]}",2006-03-25,Sat,-79.4779900002625,43.682544999751,1139,11
2006-03-25,1850,910 DUNDAS ST E,None,70,"{'type': 'MultiPoint', 'coordinates': [[-79.3497900002165, 43.6628450000788]]}",2006-03-25,Sat,-79.3497900002165,43.662845000078804,1850,18
2006-03-25,1850,910 DUNDAS ST E,None,70,"{'type': 'MultiPoint', 'coordinates': [[-79.3497900002165, 43.6628450000788]]}",2006-03-25,Sat,-79.3497900002165,43.662845000078804,1850,18
2006-03-26,1614,CALEDONIA RD,NORMAN AVE,92,"{'type': 'MultiPoint', 'coordinates': [[-79.4557899995631, 43.6777449996669]]}",2006-03-26,Sun,-79.4557899995631,43.6777449996669,1614,16
2006-03-26,1614,CALEDONIA RD,NORMAN AVE,92,"{'type': 'MultiPoint', 'coordinates': [[-79.4557899995631, 43.6777449996669]]}",2006-03-26,Sun,-79.4557899995631,43.6777449996669,1614,16
2006-03-26,1614,CALEDONIA RD,NORMAN AVE,92,"{'type': 'MultiPoint', 'coordinates': [[-79.4557899995631, 43.6777449996669]]}",2006-03-26,Sun,-79.4557899995631,43.6777449996669,1614,16
2006-03-31,1640,BLOOR ST W,CHRISTIE ST,95,"{'type': 'MultiPoint', 'coordinates': [[-79.4176900003825, 43.663744999822]]}",2006-03-31,Fri,-79.4176900003825,43.663744999822,1640,16
2006-03-31,1640,BLOOR ST W,CHRISTIE ST,95,"{'type': 'MultiPoint', 'coordinates': [[-79.4176900003825, 43.663744999822]]}",2006-03-31,Fri,-79.4176900003825,43.663744999822,1640,16
2006-04-01,2205,JANE ST,EGLINTON AVE W,115,"{'type': 'MultiPoint', 'coordinates': [[-79.4987899998143, 43.6844449998765]]}",2006-04-01,Sat,-79.4987899998143,43.6844449998765,2205,22
2006-04-01,2205,JANE ST,EGLINTON AVE W,115,"{'type': 'MultiPoint', 'coordinates': [[-79.4987899998143, 43.6844449998765]]}",2006-04-01,Sat,-79.4987899998143,43.6844449998765,2205,22
2006-04-01,2205,JANE ST,EGLINTON AVE W,115,"{'type': 'MultiPoint', 'coordinates': [[-79.4987899998143, 43.6844449998765]]}",2006-04-01,Sat,-79.4987899998143,43.6844449998765,2205,22
2006-04-01,2205,JANE ST,EGLINTON AVE W,115,"{'type': 'MultiPoint', 'coordinates': [[-79.4987899998143, 43.6844449998765]]}",2006-04-01,Sat,-79.4987899998143,43.6844449998765,2205,22
2006-04-01,2205,JANE ST,EGLINTON AVE W,115,"{'type': 'MultiPoint', 'coordinates': [[-79.4987899998143, 43.6844449998765]]}",2006-04-01,Sat,-79.4987899998143,43.6844449998765,2205,22
2006-04-01,2344,F G GARDINER XY E  E,SPADINA AVE,165,"{'type': 'MultiPoint', 'coordinates': [[-79.3912899998646, 43.6387449996339]]}",2006-04-01,Sat,-79.3912899998646,43.6387449996339,2344,23
